customer_id,churn_probability,actual_churn,risk_decile
4958-GZWIY,0.3628,Yes,7
3865-QBWSJ,0.3628,No,7
4220-TINQT,0.3627,No,7
0836-SEYLU,0.3625,Yes,7
5515-AKOAJ,0.3623,Yes,7
3898-GUYTS,0.3623,No,7
1098-TDVUQ,0.3622,No,7
3192-LNKRK,0.3622,No,7
4821-SJHJV,0.3618,No,7
8564-LDKFL,0.3617,No,7
8896-BQTTI,0.3617,No,7
7298-IZWLY,0.3616,No,7
1833-TCXKK,0.3614,No,7
5868-YTYKS,0.3613,No,7
8267-KFGYD,0.3613,No,7
9474-PHLYD,0.3613,Yes,7
4868-AADLV,0.3609,No,7
0641-EVBOJ,0.3607,No,7
2277-DJJDL,0.3605,No,7
1689-MRZQR,0.3604,Yes,7
6877-LGWXO,0.3603,Yes,7
9026-LHEVG,0.3603,No,7
5628-RKIFK,0.3601,No,7
6128-AQBMT,0.3601,No,7
3803-KMQFW,0.36,Yes,7
2373-NTKOD,0.3598,No,7
2476-YGEFM,0.3596,No,7
3714-JTVOV,0.3595,Yes,7
1453-RZFON,0.3594,No,7
6075-SLNIL,0.3593,No,7
6464-KEXXH,0.3593,No,7
5099-BAILX,0.3591,Yes,7
5712-AHQNN,0.3591,No,7
5536-SLHPM,0.3589,Yes,7
9137-UIYPG,0.3587,No,7
2403-BCASL,0.3586,Yes,7
1622-HSHSF,0.3585,No,7
8566-YPRGL,0.3585,No,7
4432-ADRLB,0.3584,Yes,7
9412-GHEEC,0.3581,Yes,7
1194-HVAIF,0.3576,No,7
9318-NKNFC,0.3576,Yes,7
1644-IRKSF,0.3576,Yes,7
7481-ATQQS,0.3575,Yes,7
3791-LGQCY,0.3573,Yes,7
5331-RGMTT,0.3573,No,7
2452-KDRRH,0.3573,No,7
6711-VTNRE,0.3572,Yes,7
0701-RFGFI,0.357,No,7
7291-CDTMJ,0.357,No,7
2235-ZGKPT,0.3569,Yes,7
6986-IJDHX,0.3565,Yes,7
7989-CHGTL,0.3564,Yes,7
2465-BLLEU,0.3564,No,7
9800-ONTFE,0.3562,No,7
7351-KYHQH,0.3562,No,7
1355-KUSBG,0.3561,No,7
6304-IJFSQ,0.3561,Yes,7
4881-JVQOD,0.3556,No,7
1845-CSBRZ,0.3553,No,7
5172-MIGPM,0.3553,No,7
1399-UBQIU,0.3553,No,7
9169-BSVIN,0.3553,No,7
2455-USLMV,0.355,No,7
4471-KXAUH,0.3548,Yes,7
1493-AMTIE,0.3545,Yes,7
6227-HWPWX,0.3544,Yes,7
1113-IUJYX,0.3544,Yes,7
6135-OZQVA,0.3542,No,7
5948-UJZLF,0.3541,No,7
5222-IMUKT,0.3539,No,7
8305-VHZBZ,0.3539,Yes,7
5356-RHIPP,0.3539,Yes,7
8849-AYPTR,0.3539,No,7
8262-COGGB,0.3539,No,7
2081-KJSQF,0.3539,No,7
5996-DAOQL,0.3539,No,7
9842-EFSYY,0.3536,No,7
3348-CFRNX,0.3533,Yes,7
3668-QPYBK,0.3532,Yes,7
2782-LFZVW,0.3527,No,7
2592-YKDIF,0.3526,No,7
0426-TIRNE,0.3526,Yes,7
8974-OVACP,0.3526,No,7
1963-VAUKV,0.3526,Yes,7
3727-JEZTU,0.3526,No,7
7243-LCGGZ,0.3526,No,7
2002-MZHWP,0.3526,Yes,7
5624-BQSSA,0.3526,Yes,7
9753-OYLBX,0.3526,No,7
7434-SHXLS,0.3526,Yes,7
9272-LSVYH,0.3519,No,7
5175-WLYXL,0.3513,No,7
1208-NBVFH,0.3512,No,7
4592-IWTJI,0.351,Yes,7
3943-KDREE,0.3509,Yes,7
4657-FWVFY,0.3502,No,7
1842-EZJMK,0.349,Yes,7
3018-TFTSU,0.3489,Yes,7
2480-SQIOB,0.3488,No,7
2669-QVCRG,0.3487,No,7
6844-DZKRF,0.3487,No,7
0096-BXERS,0.3486,No,7
2195-ZRVAX,0.3486,Yes,7
9448-REEVD,0.3485,Yes,7
0578-SKVMF,0.3485,Yes,7
8096-LOIST,0.3483,No,7
3058-HJCUY,0.3481,Yes,7
9158-VCTQB,0.3479,Yes,7
4860-IJUDE,0.3478,No,7
9348-YVOMK,0.3478,No,7
0643-OKLRP,0.3473,Yes,7
9643-YBLUR,0.3471,No,7
5274-XHAKY,0.347,No,7
2144-BFDSO,0.3469,No,7
4329-YPDDQ,0.3465,No,7
2203-GHNWN,0.3465,No,7
1871-MOWRM,0.3464,Yes,7
2433-KMEAS,0.3463,Yes,7
6339-DKLMK,0.3463,No,7
2101-RANCD,0.3463,No,7
1791-PQHBB,0.346,No,7
7248-VZQLC,0.3458,Yes,7
9681-KYGYB,0.3456,No,7
2573-GYRUU,0.3454,No,7
6362-QHAFM,0.3453,No,7
8620-RJPZN,0.3453,No,7
6543-CPZMK,0.3451,Yes,7
5312-UXESG,0.3451,No,7
6599-CEBNN,0.3451,Yes,7
4905-JEFDW,0.3449,Yes,7
1725-MIMXW,0.3449,Yes,7
2320-JRSDE,0.3446,Yes,7
9356-AXGMP,0.3443,No,7
6807-SIWJI,0.3441,No,7
6896-SRVYQ,0.344,No,7
9659-QEQSY,0.3438,No,7
6704-UTUKK,0.3438,No,7
7964-VEXDG,0.3436,No,7
6641-XRPSU,0.3435,Yes,7
4067-HLYQI,0.3435,No,7
9526-JAWYF,0.3434,Yes,7
4282-MSACW,0.3423,No,7
7055-HNEOJ,0.3422,No,7
4026-SKKHW,0.3422,No,7
1763-WQFUK,0.3422,No,7
1587-FKLZB,0.3419,Yes,7
6234-PFPXL,0.3417,No,7
7634-WSWDB,0.3417,No,7
9374-YOLBJ,0.3411,No,7
2625-TRCZQ,0.3411,No,7
9572-MTILT,0.341,Yes,7
2240-HSJQD,0.3408,No,7
9261-WDCAF,0.3407,No,7
7426-GSWPO,0.3406,No,7
5349-AZPEW,0.3405,No,7
6692-YQHXC,0.3404,No,7
4061-UKJWL,0.3404,No,7
9530-EHPOH,0.3404,Yes,7
1436-ZMJAN,0.3403,No,7
0829-XXPLX,0.34,No,7
3733-LSYCE,0.3395,No,7
6240-EURKS,0.3394,Yes,7
5981-ZVXOT,0.3393,No,7
3859-CVCET,0.3393,Yes,7
2027-CWDNU,0.339,No,7
3569-EDBPQ,0.339,No,7
3804-RVTGV,0.339,Yes,7
0999-QXNSA,0.3388,No,7
5572-ZDXHY,0.3385,Yes,7
0541-FITGH,0.3384,No,7
6179-GJPSO,0.3384,Yes,7
4800-VHZKI,0.3382,Yes,7
5906-BFOZT,0.3377,No,7
9332-GYWLO,0.3377,No,7
3571-RFHAR,0.3371,Yes,7
2027-WKXMW,0.3371,No,7
7346-MEDWM,0.337,No,7
1564-HJUVY,0.3369,No,7
2359-KLTEK,0.3368,No,7
9626-WEQRM,0.3364,No,7
0107-WESLM,0.3362,Yes,7
7486-KSRVI,0.3359,Yes,7
8660-BUETV,0.3358,No,7
7963-GQRMY,0.3358,Yes,7
4522-AKYLR,0.3356,No,7
0468-YRPXN,0.3354,No,7
9979-RGMZT,0.3351,No,7
3144-AUDBS,0.3347,Yes,7
4343-EJVQB,0.3345,No,7
2478-EEWWM,0.3345,No,7
3452-ABWRL,0.3342,No,7
0691-NIKRI,0.3342,No,7
0761-AETCS,0.3339,Yes,7
3976-BWUCK,0.3338,Yes,7
7130-YXBRO,0.3336,No,7
8651-ENBZX,0.3336,Yes,7
0064-YIJGF,0.333,No,7
1329-VHWNP,0.3329,No,7
2108-YKQTY,0.3328,Yes,7
5950-AAAGJ,0.3324,No,7
3055-MJDSB,0.3319,No,7
6771-XWBDM,0.3315,Yes,7
3005-TYFRD,0.3315,No,7
1373-ORVIZ,0.3312,Yes,7
3692-JHONH,0.331,No,7
2684-EIWEO,0.331,Yes,7
5707-ORNDZ,0.3308,Yes,7
6789-HJBWG,0.3305,No,7
4468-YDOVK,0.3304,No,7
5046-NUHWD,0.3303,No,7
3956-CJUST,0.33,No,7
0734-OXWBT,0.3299,No,7
9079-YEXQJ,0.3297,Yes,7
3694-DELSO,0.3297,No,7
4465-VDKIQ,0.3296,No,7
8982-NHAVY,0.3292,No,7
2181-UAESM,0.3287,No,7
6124-ACRHJ,0.3286,No,7
8329-IBCTI,0.3286,Yes,7
7721-DVEKZ,0.3286,No,7
0970-QXPXW,0.3286,No,7
2615-YVMYX,0.3282,No,7
8728-SKJLR,0.3282,No,7
9522-BNTHX,0.3278,No,7
5071-FBJFS,0.3276,No,7
9089-UOWJG,0.3275,No,7
3426-NIYYL,0.3275,Yes,7
3148-BLQJT,0.3273,Yes,7
1066-JKSGK,0.3273,Yes,7
1934-SJVJK,0.3273,Yes,7
8919-FYFQZ,0.3271,Yes,7
2856-NNASM,0.3269,Yes,7
4570-QHXHL,0.3267,No,7
2105-PHWON,0.3264,No,7
4566-QVRRW,0.3262,Yes,7
2826-DXLQO,0.3262,No,7
1849-RJYIG,0.3261,No,7
0596-BQCEQ,0.3261,Yes,7
2252-ISRNH,0.326,No,7
2003-CKLOR,0.326,Yes,7
7009-LGECI,0.3255,No,7
7743-EXURX,0.3253,Yes,7
4883-QICIH,0.3253,Yes,7
7551-DACSP,0.3252,Yes,7
4468-KAZHE,0.3252,No,7
1320-REHCS,0.325,No,7
4010-YLMVT,0.3249,No,7
4188-FRABG,0.3247,No,7
0599-XNYDO,0.3246,No,7
4554-YGZIH,0.3242,Yes,7
1855-AGAWH,0.324,No,7
8647-SDTWQ,0.3235,No,7
0257-ZESQC,0.3235,Yes,7
4931-TRZWN,0.3234,No,7
6538-POCHL,0.3234,No,7
2931-FSOHN,0.3232,No,7
7067-KSAZT,0.3231,Yes,7
5816-QVHRX,0.3231,No,7
0979-PHULV,0.3229,Yes,7
2607-FBDFF,0.3228,No,7
9732-EQMWY,0.3227,No,7
4660-IRIBM,0.3226,No,7
3945-GFWQL,0.3224,Yes,7
2302-ANTDP,0.322,Yes,7
1156-ZFYDO,0.3216,No,7
2931-SVLTV,0.3214,No,7
6168-YBYNP,0.3211,No,7
5035-PGZXH,0.3211,No,7
8761-NSOBC,0.3211,Yes,7
0564-MUUQK,0.3211,No,7
5028-HTLJB,0.3209,Yes,7
9919-YLNNG,0.3207,No,7
1193-RTSLK,0.3206,Yes,7
6646-QVXLR,0.3201,Yes,7
2519-LBNQL,0.3201,No,7
7580-UGXNC,0.3199,Yes,7
2894-QOJRX,0.3198,Yes,7
5482-VXSXJ,0.3197,No,7
2985-JUUBZ,0.3195,No,7
5934-TSSAU,0.3195,No,7
3211-ILJTT,0.319,Yes,7
7982-VCELR,0.3189,No,7
9626-VFRGG,0.3188,No,7
2014-MKGMH,0.3187,No,7
5394-SVGJV,0.3186,Yes,7
6360-SVNWV,0.3184,No,7
6921-OZMFH,0.3181,No,7
7975-TZMLR,0.3181,No,7
7112-OPOTK,0.318,Yes,7
2369-FEVNO,0.3179,No,7
4661-NJEUX,0.3179,No,7
4760-XOHVN,0.3176,Yes,7
9767-FFLEM,0.3171,No,7
1323-OOEPC,0.3171,Yes,7
6862-CQUMB,0.3166,No,7
9512-UIBFX,0.3165,Yes,7
7876-BEUTG,0.3164,No,7
7789-HKSBS,0.3164,No,7
1548-ARAGG,0.3161,No,7
3162-KKZXO,0.3157,No,7
0727-BMPLR,0.3157,Yes,7
3349-ANQNH,0.3157,No,7
4183-WCSEP,0.3156,Yes,7
7927-AUXBZ,0.3153,Yes,7
1396-QWFBJ,0.3152,Yes,7
7504-UWHNB,0.3149,No,7
7636-OWBPG,0.3143,No,7
7064-FRRSW,0.3143,No,7
7658-UYUQS,0.3142,No,7
4829-AUOAX,0.314,Yes,7
4256-ZWTZI,0.3139,No,7
3014-WJKSM,0.3137,No,7
5816-SCGFC,0.3135,No,7
8563-OYMQY,0.3132,No,7
5493-SDRDQ,0.3124,Yes,7
4526-ZJJTM,0.3124,No,7
6410-LEFEN,0.3122,Yes,7
4488-KQFDT,0.3118,No,7
8124-NZVGJ,0.3118,No,7
7011-CVEUC,0.3117,No,7
1025-FALIX,0.3117,No,7
9776-OJUZI,0.3115,No,7
1258-YMZNM,0.3114,No,7
9777-WJJPR,0.3113,No,7
3521-SYVOR,0.3112,Yes,7
7798-JVXYM,0.3112,No,7
6745-JEFZB,0.3112,No,7
6849-WLEYG,0.3111,Yes,7
0247-SLUJI,0.3111,No,7
2074-GUHPQ,0.311,No,7
5118-MUEYH,0.3108,No,7
1905-OEILC,0.3107,No,7
8605-ITULD,0.3107,No,7
2866-IKBTM,0.3107,No,7
3679-XASPY,0.3107,No,7
7551-JOHTI,0.3107,Yes,7
9029-FEGVJ,0.3106,No,7
1213-NGCUN,0.3106,Yes,7
8387-MOJJT,0.3106,Yes,7
7000-WCEVQ,0.3105,Yes,7
6729-GDNGC,0.3105,No,7
3808-HFKDE,0.3101,No,7
1135-LMECX,0.31,No,7
8404-FYDIB,0.3099,No,7
0118-JPNOY,0.3097,No,7
6693-FRIRW,0.3097,No,7
3932-IJWDZ,0.3096,No,7
9481-SFCQY,0.3093,No,7
7926-IJOOU,0.3091,No,7
4566-GOLUK,0.3089,Yes,7
3645-DEYGF,0.3088,No,7
1100-DDVRV,0.3087,No,7
2325-WINES,0.3086,No,7
0106-GHRQR,0.3082,No,7
0376-OIWME,0.3078,No,7
4130-MZLCC,0.3076,No,7
3780-YVMFA,0.3076,No,7
3838-OZURD,0.3075,Yes,7
0639-TSIQW,0.3073,Yes,7
5701-SVCWR,0.3072,No,7
5522-NYKPB,0.3072,No,7
7075-BNDVQ,0.3069,No,7
6257-RJOHI,0.3068,No,7
4724-WXVWF,0.3065,No,7
4012-ZTHBR,0.3065,No,7
2869-ADAWR,0.3064,Yes,7
1809-DMJHQ,0.3063,Yes,7
2408-TZMJL,0.3062,Yes,7
7147-AYBAA,0.3062,No,7
5419-JKZNQ,0.3061,No,7
0422-UXFAP,0.3061,No,7
6439-GTPCA,0.3061,Yes,7
4811-JBUVU,0.3056,No,7
3761-FLYZI,0.3056,No,7
4097-YODCF,0.3056,No,7
5886-VLQVU,0.3056,No,7
2585-KTFRE,0.3054,No,7
3814-MLAXC,0.3054,Yes,7
3685-YLCMQ,0.3054,Yes,7
1173-NOEYG,0.3053,No,7
7396-VJUZB,0.305,No,7
1194-SPVSP,0.3048,No,7
3717-OFRTN,0.3048,No,7
2378-HTWFW,0.3045,No,7
6625-UTXEW,0.3044,No,7
6615-ZGEDR,0.3043,Yes,7
8329-UTMVM,0.3043,No,7
4892-VLANZ,0.3043,Yes,7
3930-ZGWVE,0.3043,No,7
3785-NRHYR,0.3043,No,7
6141-OOXUQ,0.3043,Yes,7
9103-CXVOK,0.3043,No,7
7239-HZZCX,0.3043,Yes,7
2391-SOORI,0.3042,Yes,7
4824-GUCBY,0.304,No,7
7905-TVXTA,0.3039,No,7
3522-CDKHF,0.3037,No,7
7251-LJBQN,0.3037,No,7
2257-BOVXD,0.3037,No,7
6859-RKMZJ,0.3036,No,7
0356-ERHVT,0.3036,No,7
6769-DYBQN,0.3036,Yes,7
2957-LOLHO,0.3036,Yes,7
5173-WXOQV,0.3034,No,7
6635-CPNUN,0.3034,No,7
5897-ZYEKH,0.3026,No,7
7310-EGVHZ,0.3026,No,7
6728-WYQBC,0.3026,No,7
7567-ECMCM,0.3026,No,7
2075-RMJIK,0.3025,No,7
9812-GHVRI,0.3023,No,7
3207-OYBWH,0.3022,Yes,7
9210-IAHGH,0.3021,Yes,7
4013-GUXND,0.302,No,7
3976-NLDEZ,0.302,No,7
0673-IGUQO,0.302,No,7
9122-UMROB,0.302,No,7
6579-JPICP,0.302,No,7
4786-UKSNZ,0.302,Yes,7
5049-GLYVG,0.302,Yes,7
4211-MMAZN,0.302,Yes,7
3590-TCXTB,0.302,No,7
2111-DWYHN,0.302,No,7
8203-XJZRC,0.302,No,7
4745-LSPLO,0.302,Yes,7
8048-DSDFQ,0.302,No,7
6380-ARCEH,0.302,No,7
2668-TZSPS,0.302,No,7
3247-MHJKM,0.302,No,7
2676-ISHSF,0.302,No,7
5882-CMAZQ,0.3014,No,7
3657-COGMW,0.3011,No,7
8257-RZAHR,0.2998,Yes,7
1304-BCCFO,0.2994,No,7
3023-GFLBR,0.2993,Yes,7
5073-WXOYN,0.2986,Yes,7
9962-BFPDU,0.2985,No,7
7271-AJDTL,0.2985,No,7
4801-JZAZL,0.2983,No,7
1357-MVDOZ,0.2983,No,7
5697-GOMBF,0.2982,No,7
3982-XWFZQ,0.2979,Yes,7
6173-ITPWD,0.2978,Yes,7
0929-HYQEW,0.2975,No,7
3009-JWMPU,0.2973,Yes,7
7669-LCRSD,0.2973,No,7
2133-TSRRM,0.2972,No,7
0100-DUVFC,0.2969,No,7
8065-BVEPF,0.2968,No,7
4191-XOVOM,0.2966,No,7
4143-HHPMK,0.2965,Yes,7
9052-VKDUW,0.2964,No,7
7537-CBQUZ,0.2964,No,7
2157-MXBJS,0.2964,Yes,7
9912-OMZDS,0.2963,No,7
6908-VVYHM,0.2963,No,7
3164-AALRN,0.2961,Yes,7
2207-QPJED,0.296,No,7
7459-RRWQZ,0.296,Yes,7
3873-NFTGI,0.2958,No,7
2960-NKRSO,0.2953,No,7
0326-VDYXE,0.2953,No,7
7893-IXHRQ,0.2953,Yes,7
5088-QZLRL,0.2953,No,7
2886-KEFUM,0.2951,Yes,7
2267-FPIMA,0.2949,No,7
6815-ABQFQ,0.2947,No,7
1216-BGTSP,0.2946,No,7
5839-SUYVZ,0.2945,No,7
7576-JMYWV,0.2943,No,7
5057-LCOUI,0.2943,Yes,7
7421-ZLUPA,0.2942,No,7
6233-HXJMX,0.2941,No,7
3656-TKRVZ,0.294,Yes,7
2810-FTLEM,0.294,Yes,7
2190-BCXEC,0.2937,No,7
2817-NTQDO,0.2937,Yes,7
0927-CNGRH,0.2937,No,7
8450-JOVAH,0.2936,Yes,7
9644-UMGQA,0.2935,No,7
4476-OSWTN,0.2934,No,7
4291-HPAXL,0.293,No,7
4238-HFHSN,0.2929,No,7
2632-UCGVD,0.2928,Yes,7
0380-NEAVX,0.2928,No,7
5146-CBVOE,0.2924,No,7
2654-VBVPB,0.2924,No,7
2067-QYTCF,0.2923,No,7
8496-EJAUI,0.2923,Yes,7
0260-ZDLGK,0.2922,Yes,7
2929-QNSRW,0.2918,Yes,7
7878-RTCZG,0.2918,No,7
1357-BIJKI,0.2918,No,7
6654-QGBZZ,0.2918,No,7
4480-MBMLB,0.2918,No,7
3900-AQPHZ,0.2918,Yes,7
3807-XHCJH,0.2918,No,7
2080-SRCDE,0.2916,No,7
6217-TOWGS,0.2914,No,7
7530-HDYDS,0.291,Yes,7
3594-KADLU,0.2909,No,7
4720-VSTSI,0.2909,Yes,7
8495-PRWFH,0.2907,No,7
1750-CSKKM,0.2907,Yes,7
1685-BQULA,0.2905,No,7
5060-TQUQN,0.2905,No,7
0311-QYWSS,0.2904,No,7
6143-JQKEA,0.2903,No,7
3090-QFUVD,0.2903,No,7
3815-SLMEF,0.2902,Yes,7
7401-RUBNK,0.2895,No,7
8108-UXRQN,0.2894,No,7
6351-SCJKT,0.2893,No,7
4993-JCRGJ,0.289,No,7
5922-ABDVO,0.289,Yes,7
9591-YVTEB,0.2885,No,7
2178-PMGCJ,0.2884,No,7
3717-LNXKW,0.2883,No,7
2883-ILGWO,0.2882,No,7
6891-JPYFF,0.288,No,7
5553-AOINX,0.2879,No,7
0003-MKNFE,0.2879,No,7
6917-YACBP,0.2876,No,7
7136-RVDTZ,0.2875,Yes,7
4098-NAUKP,0.2874,No,7
8205-MQUGY,0.2873,No,7
4831-EOBFE,0.2872,Yes,7
5630-AHZIL,0.2871,No,7
8393-JMVMB,0.2871,No,7
1029-QFBEN,0.2871,Yes,7
7601-WFVZV,0.2871,No,7
6847-KJLTS,0.287,No,7
3194-ORPIK,0.2869,Yes,7
0471-ARVMX,0.2865,No,7
7821-DPRQE,0.286,No,7
4937-QPZPO,0.2859,No,7
2382-BCKQJ,0.2859,Yes,7
3587-PMCOY,0.2857,No,7
7758-XKCBS,0.2854,Yes,7
3683-QKIUE,0.2854,Yes,7
5076-YVXCM,0.2853,No,7
7395-IGJOS,0.2852,Yes,7
2623-DRYAM,0.2852,No,7
3404-JNXAX,0.285,No,7
7129-CAKJW,0.2849,No,7
6353-BRMMA,0.2848,No,7
1205-WNWPJ,0.2848,Yes,7
3787-TRIAL,0.2846,No,7
9079-LWTFD,0.2842,No,7
8388-FYNPZ,0.2838,No,7
1550-LOAHA,0.2834,Yes,7
5469-CTCWN,0.2833,Yes,7
2475-MROZF,0.2833,No,7
3043-TYBNO,0.283,No,7
8033-VCZGH,0.283,No,7
9921-QFQUL,0.2829,No,7
2037-XJFUP,0.2827,Yes,7
5778-BVOFB,0.2824,No,7
6133-OZILE,0.2824,No,7
7133-VBDCG,0.2823,Yes,7
1215-VFYVK,0.2823,No,7
6629-LADHQ,0.2822,No,7
1324-NLTJE,0.282,Yes,7
8773-HHUOZ,0.2818,Yes,7
8152-UOBNY,0.2816,No,7
5924-IFQTT,0.2811,No,7
7617-EYGLW,0.2806,No,7
2988-PLAHS,0.2806,No,7
9793-WECQC,0.2806,No,7
4976-LNFVV,0.2803,No,7
4088-YLDSU,0.2803,Yes,7
3090-LETTY,0.2802,No,7
8878-RYUKI,0.2801,No,7
7850-VWJUU,0.28,No,7
3424-NMNBO,0.2797,Yes,7
3345-PBBFH,0.2797,No,7
4081-DYXAV,0.2797,Yes,7
7047-FWEYA,0.2797,No,7
5973-EJGDP,0.2792,No,7
0215-BQKGS,0.279,No,7
6710-HSJRD,0.2787,No,7
0867-LDTTC,0.2785,No,7
2000-MPKCA,0.2785,No,7
8552-OBVRU,0.2782,No,7
9495-SKLKD,0.2779,No,7
7277-OZCGZ,0.2775,No,7
0013-MHZWF,0.2775,No,7
7916-VCCPB,0.2773,No,7
5149-TGWDZ,0.2772,No,7
1110-KYLGQ,0.2771,No,7
0799-DDIHE,0.277,No,7
0924-BJCRC,0.2769,No,7
1732-VHUBQ,0.2765,Yes,7
8725-JEDFD,0.2764,No,7
4250-ZBWLV,0.2762,Yes,7
9821-BESNZ,0.2761,No,7
3763-GCZHZ,0.2761,Yes,7
3506-LCJDC,0.276,Yes,7
4123-FCVCB,0.2759,No,7
8016-NCFVO,0.2758,No,7
7776-QGYJC,0.2757,No,7
3858-XHYJO,0.2756,No,7
5515-IDEJJ,0.2754,Yes,7
2812-SFXMJ,0.2754,No,7
7272-QDCKA,0.2754,No,7
0774-IFUVM,0.2753,No,7
9281-PKKZE,0.2752,No,7
8679-JOEVF,0.275,Yes,7
1423-BMPBQ,0.275,No,7
3199-NPKCN,0.275,No,7
6627-CFOSN,0.2748,No,7
5154-VEKBL,0.2742,Yes,7
5671-UUNXD,0.2741,No,7
7966-YOTQW,0.2739,No,7
6537-OTKMY,0.2738,No,7
8782-LKFPK,0.2738,No,7
9761-XUJWD,0.2737,No,7
5424-RLQLC,0.2737,No,7
9909-IDLEK,0.2732,No,7
1596-BBVTG,0.2732,Yes,7
6425-YQLLO,0.2731,Yes,7
2988-GBIVW,0.273,No,7
3143-ILDAL,0.2728,Yes,7
4324-AHJKS,0.2724,No,7
8775-CEBBJ,0.2723,Yes,7
0463-ZSDNT,0.272,No,7
4636-JGAAI,0.272,No,7
5136-KCKGI,0.2719,Yes,7
7853-WNZSY,0.2718,No,7
1899-VXWXM,0.2717,Yes,7
2346-DJQTB,0.2716,No,6
8267-ZNYVZ,0.2712,Yes,6
8791-GFXLZ,0.2708,No,6
3570-YUEKJ,0.2708,No,6
2219-MVUSO,0.2706,Yes,6
5977-CKHON,0.2706,No,6
4482-FTFFX,0.2706,No,6
3419-SNJJD,0.2702,Yes,6
0295-QVKPB,0.2702,No,6
8399-YNDCH,0.2702,Yes,6
7521-AFHAB,0.27,No,6
2778-OCLGR,0.2697,Yes,6
1349-WXNGG,0.2696,Yes,6
5649-TJHOV,0.2692,Yes,6
7698-YFGEZ,0.2691,No,6
3030-ZKIWL,0.2691,No,6
6286-SUUWT,0.2691,No,6
7096-UCLNH,0.2691,No,6
4877-EVATK,0.2691,Yes,6
8749-CLJXC,0.2691,No,6
7854-EKTJL,0.269,Yes,6
7878-JGDKK,0.2688,No,6
6121-VZNQB,0.2686,Yes,6
0691-IFBQW,0.2685,Yes,6
8751-EDEKA,0.2683,No,6
9233-PSYHO,0.2682,No,6
1450-SKCVI,0.2682,Yes,6
0481-SUMCB,0.2682,No,6
6038-GCYEC,0.2678,Yes,6
4753-PADAS,0.2678,No,6
8623-ULFNQ,0.2677,No,6
4983-CLMLV,0.2675,No,6
1432-FPAXX,0.2674,Yes,6
7593-JNWRU,0.2671,Yes,6
1456-TWCGB,0.2669,No,6
0348-SDKOL,0.2664,Yes,6
1600-DILPE,0.2662,No,6
0222-CNVPT,0.2662,No,6
0201-OAMXR,0.2659,Yes,6
1217-VASWC,0.2658,No,6
8807-ARQET,0.2657,No,6
9584-EXCDZ,0.2656,No,6
5649-VUKMC,0.2656,Yes,6
0587-DMGBH,0.2654,Yes,6
3113-IWHLC,0.2648,No,6
3154-CFSZG,0.2648,No,6
6680-NENYN,0.2644,Yes,6
7742-MYPGI,0.2642,No,6
6825-UYPFK,0.264,Yes,6
3845-JHAMY,0.2636,No,6
0237-YFUTL,0.2635,No,6
7245-JMTTQ,0.2634,No,6
0365-GXEZS,0.2631,No,6
6067-NGCEU,0.263,No,6
3584-WKTTW,0.263,No,6
9469-WEJBT,0.2629,No,6
1518-VOWAV,0.2628,Yes,6
5143-WMWOG,0.2628,Yes,6
5575-TPIZQ,0.2627,No,6
1427-VERSM,0.2627,No,6
3164-YAXFY,0.2626,No,6
8980-WQFWL,0.2625,No,6
0807-ZABDG,0.2624,Yes,6
6968-GMKPR,0.2624,No,6
4640-UHDOS,0.2623,Yes,6
8755-IWJHN,0.2622,No,6
7077-XJMET,0.2622,No,6
1956-YIFGE,0.2618,No,6
2834-SPCJV,0.2615,Yes,6
1575-KRZZE,0.2615,No,6
2208-NQBCT,0.2611,No,6
1698-XFZCI,0.2611,No,6
9154-QDGTH,0.261,No,6
0880-FVFWF,0.261,No,6
9445-ZUEQE,0.2609,No,6
6624-JDRDS,0.2604,No,6
4080-OGPJL,0.2603,Yes,6
0461-CVKMU,0.2601,Yes,6
8242-JSVBO,0.26,No,6
6985-HAYWX,0.2599,No,6
1658-XUHBX,0.2597,No,6
6576-FBXOJ,0.2596,No,6
8976-OQHGT,0.2595,Yes,6
6942-LBFDP,0.2594,No,6
2460-FPSYH,0.2592,Yes,6
6050-IJRHS,0.2591,No,6
2085-BOJKI,0.2586,No,6
0618-XWMSS,0.2582,Yes,6
5740-YHGTW,0.2582,No,6
1996-DBMUS,0.2581,No,6
6199-IWKGC,0.2579,No,6
3541-ZNUHK,0.2576,No,6
0516-WJVXC,0.2572,Yes,6
8722-NGNBH,0.2572,Yes,6
3308-MHOOC,0.2571,No,6
4001-TSBTV,0.257,No,6
6486-LHTMA,0.257,No,6
3842-IYKUE,0.2568,Yes,6
5370-IIVVL,0.2564,No,6
9254-RBFON,0.2563,Yes,6
3452-SRFEG,0.2563,No,6
5568-DMXZS,0.2561,No,6
5423-BHIXO,0.2558,No,6
5402-HTOTQ,0.2558,No,6
0419-YAAPX,0.2555,No,6
5515-RUGKN,0.2554,No,6
4323-SADQS,0.2552,Yes,6
3466-WAESX,0.2552,No,6
7356-IWLFW,0.2552,No,6
2770-NSVDG,0.2548,No,6
4393-RYCRE,0.2545,No,6
0856-NAOES,0.2545,No,6
2189-UXTKY,0.2541,Yes,6
4957-TREIR,0.2541,No,6
7693-QPEFS,0.2541,No,6
7594-LZNWR,0.2537,No,6
8910-LEDAG,0.2537,No,6
5898-IGSLP,0.2536,No,6
6559-RAKOZ,0.2533,No,6
4374-YMUSQ,0.2532,No,6
5016-ETTFF,0.2532,Yes,6
